index	label	sentence	POS	FGPOS	w_index
1244	1	The passages it cancelled had,  any case,  as certain programmes,  not been lost but stored on some limbo disc whence they must now be retrieved.	verb	VBZ	19
1245	1	There must be a total retrieval now,  the one good thing which was that it might banish his dreams.	verb	VBZ	17
1246	1	Or his nature and luck had complied for him.	verb	VBZ	6
1247	1	still come the wolf the fold.	verb	VBZ	7
1248	1	His own terrible fear and anger had communicated itself his father and shown him what the better part of valour was:  keeping silent.	verb	VBZ	7
1249	1	If he had done the shock would have been less but the other hand,  his holiday would have been spoilt.	verb	VBZ	20
1250	1	Lewis 's subdued air had changed one of high good humour.	verb	VBZ	2
1251	1	‘ You would n't have recognized him,  he looked the Baptist. ’	verb	VBZ	12
1252	1	He did n't know what Lewis meant someone looking the house but nodoubt he,  Adam,  had the time concocted some tale to keep his father quiet,  to keep him away even.	verb	VBZ	21
1253	1	The encounter he now saw an omen,  a shadow cast by a coming event.	verb	VBZ	10
1254	1	high spirits,  his father was talking the immense advances made forensic science recent years.	verb	VBZ	2
1255	1	Adam might have escaped the file memories for years,  suppressed them and jerked violently them,  but he had never been able to pretend he was unscathed by events.	verb	VBZ	9
1256	1	Adam might have escaped the file memories for years,  suppressed them and jerked violently them,  but he had never been able to pretend he was unscathed by events.	verb	VBZ	12
1257	1	One of whipped at him and as he caught at it a thorn drove into the fleshy pad of his finger.	verb	VBZ	3
1258	1	No golden light bathed the red brick of the house.	verb	VBZ	3
1259	1	He found himself encouraging,  fostering,  the scenario illusion.	verb	VBZ	4
1260	1	Only thus,  only by pretending unreality,  pretending was a part he acted,  could he go on,  cross the wild,  shaggy grass,  go past the black-branched cedar tree,  arrive at the porch set in its four Doric columns and insert his key in the lock.	verb	VBZ	20
1261	1	The optimum size seems to be A3,  is easily copied and circulated but is large enough to contain considerable detail.	verb	VBZ	12
1262	1	The procedure can be computerised,  there are programmes available for the easy production,  manipulation and storage of block diagrams useful cross-referencing facilities.	verb	VBZ	13
1263	1	Political,  economic and social issues which arise conducting Task Analyses are discussed the context of Job Analysis ( p. 148 ).	verb	VBZ	12
1264	1	The ‘ Human Resource ’ concept of man-power as the central generating asset of any organisation has made some progress the past twenty years.	verb	VBZ	11
1265	1	One is to acquire a human asset multiplier for each level of staff.	verb	VBZ	3
1266	1	It would be unduly optimistic to assume that management skills have risen a level suchthat costs undertaken can be assumed to be equivalent value.	verb	VBZ	17
1267	1	Human resources are too complex a variable to be easily susceptible measurement the level of counting heads and trades.	verb	VBZ	10
1268	1	Key variables suchas the quality of staff any level and the current morale are only expressible ingeneral verbal descriptive terms.	verb	VBZ	16
1269	1	It is generally accepted ( p. 145 ) that ‘ hygiene ’ type variables suchas pay and working conditions can,  if they are inappropriately specified,  depress morale and motivation but they will not themselves result very high levels of parameters.	verb	VBZ	25
1270	1	For most purposes a rectangular distribution is the most desirable because it provides the appropriate mix of youthful enthusiasm and ageing experience.	verb	VBZ	4
1271	1	For most purposes a rectangular distribution is the most desirable because it provides the appropriate mix of youthful enthusiasm and ageing experience.	verb	VBZ	20
1272	1	is particularly so high technology e.g. design and construction of ships,  aircraft,  power stations and chemical plant,  the product unit is large and expensive and the variety of required expertise is extensive.	verb	VBZ	5
1273	1	Given time available to train new staff it is not necessary to keep more than a nucleus particular expertise.	verb	VBZ	16
1274	1	not only provides flexibility the use of man-power,  it also improves communication.	verb	VBZ	4
1275	1	Human resources should be fundamental subjects suchas ergonomics which are essentially centred but the concept remains procedurally undeveloped any level a continent countries,  regions and companies particular working systems.	verb	VBZ	12
1276	1	Much of information can be incorporated computer programs but there is also a need for extensive printed paper for the use of the operator.	verb	VBZ	17
1277	1	Software might be restricted,  as book,  computer programs but it is sometimes used as the generic term to include all sources of information.	verb	VBZ	3
1278	1	Systematic use of a checklist often reveals faults work design suchas inadequate access,  visibility and labelling.	verb	VBZ	10
1279	1	The context is,  ofcourse,  the context of ergonomics as conceived by the designers of the list.	verb	VBZ	9
1280	1	Rather he is informed the situation and the purpose of informing him is to provide a knowledge base which he can work out his own actions.	verb	VBZ	6
1281	1	Note the enormous flexibility compared a routine which would tell him only how to get from one particular point to another.	verb	VBZ	2
1282	1	Note the enormous flexibility compared a routine which would tell him only how to get from one particular point to another.	verb	VBZ	3
1283	1	However the map does require more intellectual effort than does the routine not only making decisions how to proceed but also filtering the required information the massive irrelevance ( for a particular task ) which is equally available.	verb	VBZ	31
1284	1	Manuals which may contain maps,  schematic diagrams and other materials warrant separate consideration.	verb	VBZ	10
1285	1	If it is large,  the emphasis will be the start up procedure.	verb	VBZ	5
1286	1	Unfortunately,  evidence has tended to be fragmentary,  a collection of separate,  discrete pieces of information lacking a synthesizing theory to provide cohesion and predictive power.	verb	VBZ	18
1287	1	Maslow ( 1966 ) and Hudson ( 1966 and 1968 ) saw science as providing an emotionally undemanding activity appealing boys moving the calm of latency the turbulence of adolescence.	verb	VBZ	30
1288	1	Evenif descriptions are valid they still leave open a number of questions,  particularly why the same mechanisms do not operate girls.	verb	VBZ	17
1289	1	Arising the evidence the literature and our empirical studies at Chelsea College it is now possible to offer a model which is compatible all the evidence and which also considerable predictive potential. 	verb	VBZ	0
1290	1	Inrelationto the sentence stem ‘ A girl and her mother… ’,  girls often produce responses like ‘ often go a bad patch for a year but once they learn to understand eachother,  become the best of friends ’ or ‘ can help eachother their problems ’.	verb	VBZ	13
1291	1	Inrelationto the sentence stem ‘ A girl and her mother… ’,  girls often produce responses like ‘ often go a bad patch for a year but once they learn to understand eachother,  become the best of friends ’ or ‘ can help eachother their problems ’.	verb	VBZ	22
1292	1	contrast,  boys seem to a firmer self-identity and a clearer ambition showing more insight inresponseto sentence stems suchas ‘ My main problem is… ’ and ‘ He/she felt proud that… ’.	verb	VBZ	18
1293	1	The science boys seemed to possess few doubts or uncertainties,  they offered clear-cut answers.	verb	VBZ	5
1294	1	Crisis context describes a period of intensive self-examination which one 's beliefs and values are re-examined.	verb	VBZ	9
1295	1	condition is known as foreclosure.	verb	VBZ	5
1296	1	Eventually persons might have to face upto period of crisis,  of self-examination,  and so achieve ego-identity by route C. However,  foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly his [ or her ] beliefs and values ( route D ).	verb	VBZ	37
1297	1	Eventually persons might have to face upto period of crisis,  of self-examination,  and so achieve ego-identity by route C. However,  foreclosure does offer an escape route and an individual might postpone indefinitely any real self-examination by clinging rigidly his [ or her ] beliefs and values ( route D ).	verb	VBZ	38
1298	1	Opting for science will permit and possibly reinforce emotional reticence.	verb	VBZ	7
1299	1	Consequently,  very few girls the foreclosure stage will enter science unless they receive considerable encouragement and a model to do so their parents and their school.	verb	VBZ	6
1300	1	They are a stage when they are likely to be concerned a variety of complex issues;  the meaning of life,  the existence of God,  ideologies,  their emerging sexuality,  their future career and life-style—  too often science is seen as being purely instrumental nothing to contribute debates.	verb	VBZ	47
1301	1	A large number of boys,  particularly the foreclosure stage,  are initially attracted science but there is a drift away later adolescence as they undergo some crisis.	verb	VBZ	8
1302	1	The preponderance of boys the foreclosure stage will yield the rigid,  authoritarian attitudes often associated scientists.	verb	VBZ	6
1303	1	The few girls who enter science will not usually show foreclosure characteristics.	verb	VBZ	11
1304	1	More boys and girls will have reached the ego-identity achievement stage and a proportion of will go science.	verb	VBZ	13
1305	1	It might make it easier for girls the foreclosure stage to accept science so recruitment might increase.	verb	VBZ	9
1306	1	Is it possible to change school science fashion and still preserve the essential character of science itself?	verb	VBZ	15
1307	1	Clearly there would need to be some drastic pruning of content.	verb	VBZ	8
1308	1	It is interesting to notice that the Association for Science Education ( 1979 ) policy statement in Britain and the proposals school physics coming the Institute for Science Education ( IPN ) in Kiel are advocating such changes.	verb	VBZ	37
